,App Name,Category,Sub Category,Rating,Reviews,Installs,Price,Content Rating,Last Updated
220119,Marble Mixer,GAME,ARCADE,4.13785553,457,"10,000+",0,Everyone,10-Apr-13
220147,Word Guessing Game: 4 pictures 1 word,GAME,TRIVIA,4.238095284,42,"1,000+",0,Everyone,3-Mar-18
220152,Learning Games for Toddler - Bibi.Pet Jungle,GAME,EDUCATIONAL,4.367088795,316,"10,000+",0,Everyone,19-Oct-18
220247,Arctic Wolf Family Simulator: Wildlife Games,GAME,SIMULATION,3.586206913,87,"5,000+",0,Everyone 10+,29-Mar-19
220385,Push Maze Puzzle,GAME,PUZZLE,4.49602747,39772,"1,000,000+",0,Everyone,13-Mar-19
220397,My Photo Jigsaw Puzzle,GAME,PUZZLE,4.045454502,22,"1,000+",0,Everyone,17-Mar-19
220400,Math Games,GAME,EDUCATIONAL,3.25,4,500+,0,Everyone,17-Mar-19
220418,Crystal Shot,GAME,ARCADE,4.095238209,21,500+,0,Everyone,20-Nov-17
220419,KEYTALK????????????,GAME,CASUAL,4.782747746,1252,"10,000+",0,Everyone,8-Sep-17
220420,Gastro Hero,GAME,CASUAL,3.200000048,5,100+,0,Everyone,20-Nov-17
220421,Jelly Smash Heroes,GAME,ACTION,4.525222778,337,"5,000+",0,Everyone,4-Nov-15
220422,10 Second Run,GAME,ACTION,5,1,50+,$3.49 ,Everyone,16-May-18
220428,???????? 2.????????? ???????????? ? ??????? ??????,GAME,ROLE_PLAYING,4.841257095,4901,"100,000+",0,Teen,22-Jan-19
220437,Color Edge,GAME,CASUAL,4.435184956,108,"10,000+",0,Everyone,24-Apr-18
220467,Half-Split,GAME,CASUAL,5,1,100+,0,Everyone 10+,21-May-18
220488,Crazy Cube Slide,GAME,ARCADE,4.916666508,12,100+,0,Everyone,23-Sep-18
220524,????? ???,GAME,ROLE_PLAYING,4.170731544,41,100+,$3.49 ,Everyone 10+,11-Mar-19
220566,Ball Resurrection,GAME,ADVENTURE,4.097250462,43095,"1,000,000+",0,Everyone,31-Dec-18
220567,Qbertium - Maze Ball Runner,GAME,ARCADE,4.355555534,45,"10,000+",0,Everyone,1-May-18
220568,Rube's Lab - Physics Puzzle,GAME,PUZZLE,4.268339634,23351,"5,000,000+",0,Everyone,12-Dec-18
220569,SkyRoll,GAME,ARCADE,4.464419365,267,"100,000+",0,Everyone,11-Dec-18
220593,Laser pointer for cats,GAME,ARCADE,3.071428537,14,"1,000+",0,Everyone,21-Sep-18
220612,Roco NEXT Generation,GAME,SIMULATION,3.799999952,15,"1,000+",0,Everyone,2-Jun-15
220673,Mini Racing : Mini Cars Curling,GAME,CASUAL,4.350649357,77,"5,000+",0,Everyone,24-Jan-18
220689,Aedo Episodes,GAME,PUZZLE,4.272727489,11,100+,0,Everyone,26-Jul-18
220690,BIOK,GAME,BOARD,4.208889008,225,"10,000+",$0.99 ,Everyone,13-Feb-19
220704,160 Word Towers,GAME,WORD,4.515970707,407,"10,000+",0,Everyone,7-Sep-18
220712,DigRun,GAME,PUZZLE,4.639572144,935,"5,000+",$0.99 ,Everyone,23-Dec-18
220727,Kemono Mahjong,GAME,CARD,4.889891624,554,"1,000+",$3.99 ,Everyone,9-Nov-18
220741,Sir Tincan,GAME,EDUCATIONAL,4.599999905,5,100+,$2.99 ,Everyone,20-Mar-17
220753,Oh My English! Game On,GAME,EDUCATIONAL,4.34862709,2877,"100,000+",0,Everyone,6-Nov-15
220770,Dominoes puzzle - merge blocks with same numbers,GAME,PUZZLE,4.370689869,116,"10,000+",0,Everyone,25-Sep-18
220778,Barrel Physics: Puzzle Game,GAME,PUZZLE,4.933333397,15,500+,0,Everyone,31-Aug-17
220779,VR Space Surf,GAME,ADVENTURE,4.166666508,6,100+,0,Everyone,12-Jun-16
220786,ECG Stampede,GAME,EDUCATIONAL,5,8,"1,000+",0,Everyone,31-Mar-19
220805,CryptoRSS,GAME,PUZZLE,3.444444418,18,"5,000+",0,Everyone,11-Oct-10
220809,Kita Kongsi - Kupi Kupi GO,GAME,PUZZLE,4.893617153,47,"1,000+",0,Everyone,23-Jun-18
220883,More Or Less Footballers Game,GAME,TRIVIA,4.172413826,29,"1,000+",0,Everyone,8-Nov-18
220923,The cat's meow town,GAME,SIMULATION,4.578076363,2901,"100,000+",0,Everyone,11-Jan-19
220989,All In One Online Games,GAME,ARCADE,3,2,100+,0,Everyone,25-Oct-18
221019,Idle Space Race,GAME,SIMULATION,4.439074039,3455,"100,000+",0,Everyone,15-Mar-19
221020,Clicker Racing,GAME,SIMULATION,4.51133728,12878,"1,000,000+",0,Teen,28-Jun-18
221032,OctoPie � a GAME SHAKERS App,GAME,ARCADE,4.102585793,107968,"5,000,000+",0,Everyone,14-Sep-16
221036,Sugar Girls Craft: Design Games for Girls,GAME,ADVENTURE,4.262989998,48595,"1,000,000+",0,Everyone 10+,29-Oct-18
221121,Bubble Shooter 2018,GAME,CASUAL,4.45302248,4715,"500,000+",0,Everyone,14-Dec-18
221196,World Snooker Championship Offline Ball Pool Game,GAME,SPORTS,3.703703642,27,"5,000+",0,Everyone,26-Oct-18
221197,World Football Soccer Dream League Forever,GAME,SPORTS,3.857142925,168,"10,000+",0,Everyone,23-Oct-18
221284,Solitaire Premium,GAME,CARD,4.014492989,69,500+,$0.99 ,Everyone,12-Aug-16
221289,One line puzzle games string art,GAME,PUZZLE,4,1,"1,000+",0,Everyone,20-Sep-18
221290,Color Snake 3D,GAME,ARCADE,4.666666508,3,"1,000+",0,Everyone,2-Apr-19
221291,Feed Bob,GAME,ARCADE,4.222222328,9,100+,0,Everyone,7-Mar-19
221340,Riddle That Hints,GAME,PUZZLE,3.719688654,899,"50,000+",0,Everyone,6-Oct-13
221342,Riddle That,GAME,PUZZLE,4.410840511,17250,"500,000+",0,Everyone,30-Jan-16
221343,Letters Train FREE,GAME,EDUCATIONAL,3.775510311,49,"10,000+",0,Everyone,29-Aug-18
221389,????????,GAME,CASUAL,2.310344934,29,100+,0,Everyone,20-Apr-17
221390,????????2?????????????,GAME,CASUAL,2.893616915,47,"10,000+",0,Everyone,18-Apr-18
221392,Attack?of Titans,GAME,CASUAL,2.880000114,125,"10,000+",0,Teen,22-Mar-17
221393,????????????????,GAME,CASUAL,2.75,4,10+,0,Everyone,18-Mar-16
221401,Lintrix,GAME,PUZZLE,4.489189148,1480,"100,000+",0,Everyone,24-May-18
221433,Wild Jump,GAME,ADVENTURE,5,8,10+,0,Everyone,30-Jan-19
221470,Sky Champ: Monster Attack (Galaxy Space Shooter),GAME,ARCADE,4.570812225,16226,"1,000,000+",0,Everyone,27-Mar-19
221502,Bubble Mania Spring Flowers,GAME,ARCADE,4.380200863,2091,"100,000+",0,Everyone,18-May-16
221503,Bubble Mania: Valentines Day,GAME,ARCADE,4.332422733,1098,"100,000+",0,Everyone,26-Jan-17
221504,??????? ? ???? ??? ?????,GAME,EDUCATIONAL,4.636363506,11,"5,000+",0,Everyone,10-Jun-17
221509,?????. ??? ?????? ???????,GAME,EDUCATIONAL,4.840000153,225,"10,000+",0,Everyone,3-Mar-19
221512,Super Spades,GAME,CARD,3.878787994,33,"1,000+",0,Everyone,17-Aug-17
221513,Super King (Barbu),GAME,CARD,3.948312998,1393,"50,000+",0,Everyone,4-Aug-17
221537,Modern Music Piano Tiles,GAME,MUSIC,1.645569563,79,"5,000+",0,Everyone,8-Oct-18
221575,Motor Hero!,GAME,ACTION,4.593584538,139569,"1,000,000+",0,Everyone,17-Nov-15
221625,Car Driver 4 (Hard Parking),GAME,RACING,4.635622501,111412,"5,000,000+",0,Everyone,7-Oct-18
221626,[PROJECT : DRIFT],GAME,RACING,4.592476845,64573,"1,000,000+",0,Everyone,7-Oct-18
221659,Grub Guardian,GAME,ARCADE,4.408053398,4644,"100,000+",0,Everyone,4-Oct-17
221711,Gem Miner 2,GAME,ADVENTURE,4.34093523,5174,"100,000+",$2.49 ,Everyone,30-Aug-16
221741,Word Zig Zag,GAME,EDUCATIONAL,5,1,100+,0,Everyone,5-Aug-17
221742,Wortspiel f�r Kinder - Finde das Wort,GAME,WORD,5,1,50+,0,Everyone,11-Jan-19
221745,Supermarket - Learn & Play,GAME,EDUCATIONAL,4.3157897,19,"5,000+",0,Everyone,3-Jan-19
221764,Car Crash Simulator Royale,GAME,RACING,4.533849716,6455,"500,000+",0,Everyone,26-Nov-18
221785,Match Dots: Connect Dot,GAME,PUZZLE,5,2,50+,0,Everyone,14-May-18
221787,Match King : memory game,GAME,CASUAL,5,1,10+,0,Everyone,5-May-18
221795,NO THING - Surreal Arcade Trip,GAME,ACTION,4.524390221,82,"1,000+",$1.99 ,Teen,19-Apr-16
221850,Runner Soldier,GAME,RACING,4.818181992,11,10+,0,Everyone,22-Nov-18
221902,Tic Tac Toe Glitter,GAME,CASUAL,5,8,100+,0,Everyone,31-Oct-18
221903,Preschool Paint And Learning,GAME,EDUCATIONAL,5,12,100+,0,Everyone,31-Oct-18
221904,Jigsaw Classic All In One,GAME,CASUAL,5,12,10+,0,Everyone,31-Oct-18
222004,Jumping Janu Game,GAME,ARCADE,5,8,10+,0,Everyone,7-Nov-18
222005,Guess the Superheroes Cartoon Game,GAME,TRIVIA,4.818181992,11,500+,0,Everyone,2-Oct-18
222015,Rushin' Paris 15/16,GAME,ARCADE,3.931626558,9960,"500,000+",0,Everyone,19-Apr-16
222060,Disco Bomb,GAME,ARCADE,4.428571224,7,100+,0,Everyone,6-Aug-15
222061,Last Jump,GAME,ARCADE,4.333333492,6,50+,0,Everyone,7-Nov-15
222062,Planet Invaders,GAME,ARCADE,4.444444656,9,100+,0,Everyone,25-Oct-16
222066,Alice: Reformatory for Witches,GAME,ADVENTURE,4.426426411,28237,"1,000,000+",0,Everyone 10+,10-Mar-17
222067,Galactic Police 1: Lost,GAME,ADVENTURE,4.233644962,107,"5,000+",0,Teen,15-Oct-18
222068,Mutants vs The Chosen #1,GAME,ADVENTURE,4.179943562,2134,"100,000+",0,Teen,17-Sep-16
222069,Island of 16 sisters #1,GAME,ADVENTURE,3.771912336,1004,"100,000+",0,Everyone,30-Jul-18
222070,Alice and The Magical Dragons,GAME,ADVENTURE,4.510917187,458,"5,000+",$1.49 ,Everyone,9-Mar-17
222100,Don't Let Go The Egg!,GAME,CASUAL,3.483443737,151,"10,000+",0,Everyone,3-Feb-18
222108,Underground 2077: Last Standoff,GAME,ACTION,5,1,"100,000+",0,Teen,30-Jan-19
222154,????? ?? ????? 4,GAME,WORD,3.849999905,60,"10,000+",0,Everyone,27-Dec-18
222155,????? ?????,GAME,WORD,4.13043499,115,"50,000+",0,Everyone,20-Feb-19
222156,????? ?? ????? 2020,GAME,WORD,3.915254354,59,"10,000+",0,Everyone,4-Mar-19
222157,Num Unite,GAME,PUZZLE,5,3,500+,0,Everyone,1-Apr-19
222158,????? ?? ?????,GAME,WORD,3.818181753,22,"5,000+",0,Everyone,18-Sep-18
222169,Ultimate Sandbox,GAME,SIMULATION,4.459776402,73303,"1,000,000+",0,Teen,13-Jan-18
222222,Stack Jump The Monster,GAME,ARCADE,5,5,50+,0,Everyone,16-Apr-18
222230,Kalimba Cube,GAME,PUZZLE,5,4,100+,0,Everyone,18-Sep-18
222286,Basic Math - Addition and Subtraction,GAME,EDUCATIONAL,3.916666746,72,"10,000+",0,Everyone,4-May-15
222290,Math - Simple Multiplication,GAME,EDUCATIONAL,5,3,500+,0,Everyone,15-Nov-16
222385,Cubistry,GAME,PUZZLE,4.40142107,563,"10,000+",$1.99 ,Everyone,14-Oct-14
222389,Scratch Draw Art Game,GAME,EDUCATIONAL,3.782383919,28633,"5,000,000+",0,Everyone,27-Dec-18
222390,Alphabet Flash Cards Game for Learning English,GAME,EDUCATIONAL,4.069351196,12790,"1,000,000+",0,Everyone,4-May-18
222409,Bubble Crystal,GAME,CASUAL,4.084368229,4267,"500,000+",0,Everyone,1-Apr-19
222419,"PixelBook: pixel art, draw and color by number",GAME,PUZZLE,4.286189556,601,"100,000+",0,Everyone,1-Apr-19
222460,Nh?t Ki?m Giang H? - Ng?o Th? V� L�m,GAME,ROLE_PLAYING,4.258226395,18112,"1,000,000+",0,Everyone 10+,29-Oct-18
222465,Part Time UFO,GAME,ACTION,4.868765354,2827,"10,000+",$3.99 ,Everyone,13-Dec-18
222488,????????? ?????? ?????? - ??????????????? ???,GAME,TRIVIA,3.915094376,106,"10,000+",0,Everyone,21-Dec-18
222489,????? ??? -  ???????? ????????? ???,GAME,WORD,4.357142925,70,"10,000+",0,Everyone,15-Dec-18
222490,???????? ??? - ?????????,GAME,WORD,4.5,12,"5,000+",0,Everyone,13-Dec-18
222491,?????????? ??? - ???????? ????????? ???!,GAME,WORD,4.543859482,57,"1,000+",0,Everyone,24-Jan-19
222492,Races on the rocket,GAME,ARCADE,4.333333492,6,100+,0,Everyone,20-Mar-18
222493,Run away from IT Pennywise,GAME,CASUAL,3.85879159,1473,"100,000+",0,Teen,6-Aug-18
222494,Airplane simulator 2D,GAME,ARCADE,3.900000095,10,100+,0,Everyone,15-Aug-18
222495,Run away from IT Pennywise 2,GAME,CASUAL,4.138702393,447,"50,000+",0,Teen,23-Sep-18
222526,Mercenaries Saga2,GAME,SIMULATION,3.776148558,1023,"100,000+",0,Teen,27-Dec-16
222527,Adventure Bar Story LITE,GAME,ROLE_PLAYING,4.165581226,8292,"500,000+",0,Everyone,8-Apr-14
222569,Real Car Parking � Drive and Park 2019,GAME,SIMULATION,5,2,50+,0,Everyone,12-Feb-19
222570,Age of Pirates RPG Elite,GAME,ROLE_PLAYING,4.473073959,1207,"10,000+",$2.99 ,Everyone 10+,12-Dec-15
222571,Wolf of the BF:Commando MOBILE,GAME,ARCADE,3.622222185,45,"1,000+",$0.99 ,Everyone 10+,23-Mar-17
222584,Pastry Pop Blast - Bubble Shooter,GAME,PUZZLE,4.608681679,3156,"500,000+",0,Everyone,12-Mar-19
222604,Juegos de Futbol,GAME,SPORTS,3.293978691,847,"100,000+",0,Everyone,7-Jul-16
222607,???? - ????,GAME,SIMULATION,4.096774101,31,"1,000+",0,Everyone,21-Apr-15
222620,Onet Connect Links Fun Game,GAME,EDUCATIONAL,3.833333254,18,"1,000+",0,Everyone,17-Nov-18
222656,Simulasi Tes CPNS 2018,GAME,EDUCATIONAL,4.333333492,3,"1,000+",0,Everyone,5-Oct-18
222659,Kuis CCA Islam Tingkat SD,GAME,EDUCATIONAL,4.333333492,6,500+,0,Everyone,27-Jun-18
222663,Pig & Dragon Saga  - Cute Free Match 3 Puzzle Game,GAME,PUZZLE,4.284195423,38470,"1,000,000+",0,Everyone,24-Oct-18
222676,?????????,GAME,SPORTS,4.140883923,724,"50,000+",$4.99 ,Everyone,26-May-14
222678,Spooky Candies Game,GAME,CASUAL,5,3,10+,0,Everyone,30-Oct-18
222728,??????,GAME,ACTION,4.471140385,2131,"100,000+",0,Everyone 10+,18-Dec-14
222761,Magic Piano Tiles Master - Be a Musician 2019,GAME,MUSIC,4.457376003,1349,"100,000+",0,Everyone,1-Feb-19
222833,2048,GAME,PUZZLE,4,2,10+,0,Everyone,29-Jun-17
222883,Aurora Draughts Free,GAME,BOARD,4.444444656,171,"10,000+",0,Everyone,3-Jul-17
222884,Aurora Draughts,GAME,BOARD,4.461538315,91,500+,$2.99 ,Everyone,2-Jul-17
222905,Zombie Games Offline Free,GAME,ADVENTURE,4.173913002,23,"5,000+",0,Everyone,26-Apr-18
222921,the Sequence Lite,GAME,PUZZLE,4.5,528,"10,000+",0,Everyone,21-Jul-15
222944,2048,GAME,PUZZLE,4.102176666,3308,"100,000+",0,Everyone,7-Mar-19
222945,Ice Hopper,GAME,ARCADE,4.833333492,24,"1,000+",0,Everyone,28-Oct-17
222948,Lucius Demake,GAME,ADVENTURE,4.320833206,240,"10,000+",$3.49 ,Mature 17+,8-Nov-17
222976,"Bad Ice Cream Icy War  , Bad Ice - Cream Maze Game",GAME,ARCADE,3.69072175,97,"10,000+",0,Everyone,20-Jul-18
222996,Memory Sequence,GAME,PUZZLE,5,1,50+,0,Everyone,24-Oct-18
223035,Ditching Work2?-room escape game,GAME,CASUAL,4.702845573,5482,"100,000+",0,Teen,3-Apr-19
223047,Pairs - concentration card challenge,GAME,BOARD,5,2,50+,0,Everyone,23-Jun-17
223058,Luli y Gabo,GAME,ARCADE,3.997076035,342,"10,000+",0,Everyone,12-Oct-18
223094,Bus Rush (Ad free),GAME,ACTION,4.555555344,9,100+,$1.99 ,Everyone,7-Oct-16
223095,Pilot Brothers 1,GAME,ADVENTURE,4.811764717,85,"1,000+",$3.99 ,Everyone,24-Oct-17
223096,Pilot Brothers 3,GAME,ADVENTURE,4.408163071,49,500+,$3.99 ,Everyone,18-May-17
223136,Relic Match 3: Mystery Society,GAME,CASUAL,4.275399685,23268,"500,000+",0,Everyone,5-Mar-19
223156,Wordfeud Mastermind,GAME,PUZZLE,4.203651905,712,"10,000+",$1.99 ,Everyone,14-Dec-17
223166,Word Relay(English),GAME,WORD,4.052158356,556,"100,000+",0,Everyone,1-Feb-19
223167,CrossWord,GAME,WORD,3.799999952,15,"1,000+",0,Everyone,23-Nov-18
223168,Jmiro English (Word game),GAME,WORD,4.446254253,307,"50,000+",0,Everyone,23-Aug-18
223169,New Anagram,GAME,WORD,4.400000095,5,"1,000+",0,Everyone,30-Dec-18
223170,Korean Anagram,GAME,WORD,4,7,"1,000+",0,Everyone,30-Dec-18
223176,Flawless Hit: Stacking blocks. Retro games,GAME,ARCADE,4.517241478,58,"5,000+",0,Everyone,21-Mar-17
223223,Math Games: Pug Ninja Maths Challenges,GAME,EDUCATIONAL,4.261904716,42,"1,000+",0,Everyone,12-Nov-14
223262,?? ???? ?????!,GAME,SIMULATION,2.99032259,310,"10,000+",0,Everyone,20-Apr-18
223288,Deep Space | Space-Platformer,GAME,ADVENTURE,4,39,500+,$2.99 ,Everyone,6-Jun-18
223318,Reiner Knizia Tigris&Euphrates,GAME,BOARD,4.458940506,1510,"10,000+",$1.99 ,Everyone,10-Jan-14
223340,Human Ants,GAME,EDUCATIONAL,2.333333254,3,100+,0,Everyone,18-Sep-18
223353,VDartsGame,GAME,SPORTS,3.339195967,398,"10,000+",0,Everyone,1-Apr-19
223356,Tanah (ID),GAME,EDUCATIONAL,3.969432354,458,"10,000+",0,Everyone,21-Dec-16
223361,Dig Deep (Free) - Hafun,GAME,CASUAL,3.111111164,27,"1,000+",0,Everyone,8-Sep-17
223362,Virus ball Killer - Hafun,GAME,CASUAL,4.789473534,19,"1,000+",0,Everyone,28-Sep-18
223389,Str8ts,GAME,PUZZLE,4.5859375,128,"1,000+",$1.99 ,Everyone,20-May-13
223391,Watch Game Racer(Smart Watch),GAME,CASUAL,4.225352287,71,"5,000+",$1.49 ,Everyone,24-Jun-17
223392,Portable Game Racer,GAME,CASUAL,3.541666746,48,"10,000+",0,Everyone,15-Apr-18
223394,Bendy Road,GAME,ARCADE,4.359980106,2014,"500,000+",0,Everyone,6-Apr-18
223421,Puzzle Race - Multiplayer Puzzle,GAME,PUZZLE,5,15,50+,0,Everyone,11-Dec-17
223423,Batak: E?li ve ?haleli,GAME,CASINO,4.333333492,6,500+,0,Teen,23-Nov-18
223436,Dino Tim Full Version: Basic Math for kids,GAME,EDUCATIONAL,4.516129017,31,"10,000+",$1.99 ,Everyone,12-Feb-19
223450,Coin Runner,GAME,ARCADE,4.857142925,7,100+,0,Everyone,1-Sep-17
223500,Speed Car,GAME,RACING,5,3,10+,0,Everyone,24-Oct-18
223568,Stand O�Food� (Full),GAME,CASUAL,4.444678783,949,"10,000+",$1.99 ,Everyone,26-Dec-14
223572,Cave Copter,GAME,ARCADE,4.363636494,11,100+,0,Everyone,19-Sep-18
223581,Shooting King,GAME,SPORTS,4.412850857,369712,"10,000,000+",0,Everyone 10+,15-Mar-19
223582,GemStripes,GAME,PUZZLE,3.799999952,10,10+,0,Everyone,28-Apr-18
223583,"Hell, The Dungeon Again!",GAME,ROLE_PLAYING,4.002106667,2848,"10,000+",$1.49 ,Everyone 10+,13-Jan-17
223585,CUTE WARS PUZZLE BATTLE � Cats vs Dogs Match 3,GAME,PUZZLE,4.738393784,6376,"100,000+",0,Everyone,2-Jul-18
223646,i Fishing Saltwater 2 Lite,GAME,SIMULATION,4.077076435,4515,"100,000+",0,Everyone 10+,18-Jan-19
223674,Cepat Berhitung,GAME,EDUCATIONAL,5,5,10+,0,Everyone,12-Jan-19
223675,Memori Raja - Game Lupa Ingat,GAME,CASUAL,5,5,10+,0,Everyone,21-Jan-19
223694,Santa Claus Adventure,GAME,ADVENTURE,3.599999905,5,"1,000+",0,Everyone,8-Dec-16
223722,Ting Tong - Most Addictive Game,GAME,ARCADE,4.199999809,5,"1,000+",0,Everyone,15-Dec-18
223744,Caves (Roguelike),GAME,ROLE_PLAYING,4.522556305,10906,"500,000+",0,Everyone 10+,22-Mar-19
223767,"Happy Birthday, Alfie Atkins!",GAME,CASUAL,2.200000048,10,"1,000+",$2.99 ,Everyone,28-Feb-18
223768,"Smoothie, Alfie Atkins",GAME,ROLE_PLAYING,5,1,10+,$5.99 ,Everyone,21-Mar-19
223769,Ape p� jungeleventyr,GAME,CASUAL,3.665060282,415,"100,000+",0,Everyone,10-Jul-17
223770,Spleiselaget: Byen,GAME,EDUCATIONAL,3.666666746,15,500+,0,Everyone,24-Jan-17
223774,Booooo,GAME,CASUAL,3.778481007,474,"10,000+",0,Teen,26-Oct-14
223775,Tic-tac-toe classic,GAME,BOARD,3.924242496,198,"10,000+",0,Everyone,10-Nov-14
223776,Soviet pinball,GAME,BOARD,4.28125,32,"1,000+",0,Everyone,12-Jul-15
223779,Ninja Flicker,GAME,ACTION,4.636363506,11,100+,$1.99 ,Everyone 10+,23-Apr-18
223788,???????????-????????????????,GAME,BOARD,3.125,8,500+,0,Everyone,20-Nov-18
223789,????-2018?????????????????,GAME,PUZZLE,3.090909004,44,"10,000+",0,Everyone,9-Apr-18
223847,Area Maze Puzzle,GAME,PUZZLE,3.703703642,162,"10,000+",0,Everyone,30-Nov-15
223848,Prehistoric life?Puzzle,GAME,PUZZLE,4.005814075,172,"50,000+",0,Everyone,19-Aug-15
223849,Mahjong Solitaire-Tiddly Games,GAME,PUZZLE,3.896126747,568,"50,000+",0,Everyone,29-Nov-15
223851,Funkey Monkey Bars,GAME,ACTION,3.657142878,35,"5,000+",0,Everyone,11-May-17
223852,Dinosaur Puzzle,GAME,PUZZLE,3.882235527,2004,"100,000+",0,Everyone,27-Dec-16
223905,Baby Panda Finds Numbers,GAME,EDUCATIONAL,4.157894611,3762,"1,000,000+",0,Everyone,15-Mar-19
223906,Labyrinth Town - FREE for kids,GAME,EDUCATIONAL,4.146044254,9771,"1,000,000+",0,Everyone,4-Jan-19
223908,In the Night Garden Magical Journey,GAME,CASUAL,3.978494644,186,"10,000+",$1.99 ,Everyone,26-May-17
223909,Mister Maker: Let�s Make It!,GAME,EDUCATIONAL,3.894230843,104,"5,000+",$2.99 ,Everyone,3-Jun-15
223973,The Inditex Versus Challenge,GAME,TRIVIA,3.536585331,41,"10,000+",0,Everyone,18-Sep-18
223977,Truck Simulator OffRoad 4,GAME,SIMULATION,4.454771042,9264,"500,000+",0,Everyone,25-Oct-18
224012,Genome Cache,GAME,EDUCATIONAL,2.764705896,17,"1,000+",0,Everyone,12-Sep-14
224048,Mahjong Empires,GAME,TRIVIA,4.411383152,1388,"100,000+",0,Everyone,23-May-18
224076,Rabbit Drops,GAME,PUZZLE,4.333333492,6,50+,0,Everyone,12-Feb-17
224103,Photo Puzzle,GAME,PUZZLE,3.779069662,86,"10,000+",0,Everyone,2-Oct-18
224106,Math Blaster HyperBlast 2 HD,GAME,EDUCATIONAL,3.653846264,26,"1,000+",$4.99 ,Everyone,4-Jul-18
224146,Color Shades - THE GAME,GAME,CASUAL,4.5,8,100+,0,Everyone,22-Oct-18
224152,Jump to the Star,GAME,ARCADE,5,2,5+,0,Everyone,13-Feb-19
224155,My Friend Biku,GAME,ARCADE,4.5,2,50+,0,Everyone,3-Nov-18
224194,MOST MLG GAME EVUR 420,GAME,ARCADE,3.942196608,519,"10,000+",0,Teen,7-Jul-15
224254,Upgrade the game 3,GAME,CASUAL,4.442782402,2674,"100,000+",0,Everyone,26-Mar-19
224281,Reversi,GAME,PUZZLE,3.142857075,7,500+,0,Everyone,16-Oct-13
224282,SIMPLE SHOOTER,GAME,ARCADE,5,2,100+,0,Everyone,8-Jul-13
224331,Immortal Gods Shadow Fighter of Superhero Fighting,GAME,SIMULATION,4.199999809,5,"1,000+",0,Teen,25-Jan-19
224334,Dream football star team league 2019 - soccer game,GAME,SPORTS,3.762295008,122,"10,000+",0,Everyone,5-Nov-18
224335,Subway Baby Run for Infinity Stones - running game,GAME,ARCADE,3.400000095,5,100+,0,Everyone,18-Dec-18
224394,Guess Flag 2 : Trivia Game,GAME,TRIVIA,5,2,100+,0,Everyone,7-Feb-18
224395,Bollywood Hangman,GAME,WORD,4.432432652,37,"1,000+",0,Everyone,17-Mar-18
224399,Challenge: 7 Seconds,GAME,CASUAL,3.607476711,214,"10,000+",0,Everyone,17-Oct-17
224400,Unlock The Lock,GAME,TRIVIA,4,4,100+,0,Everyone,23-Aug-14
224401,Swipe Solving,GAME,PUZZLE,4,4,100+,0,Everyone,16-Apr-15
224402,Traps & Cat,GAME,ADVENTURE,4.009433746,106,"1,000+",0,Everyone,14-Feb-15
224403,A Chain Reaction,GAME,PUZZLE,4.361111164,36,"1,000+",0,Everyone,11-Dec-16
224415,Be the Manager 2018 - Football Strategy,GAME,SPORTS,4.357553482,8698,"500,000+",0,Everyone,24-Oct-18
224444,Rock-paper-scissors,GAME,ACTION,2.736842155,19,"5,000+",0,Everyone,17-Oct-18
224499,"Tap The Moon, Save Our Planet 2019",GAME,ACTION,5,1,1+,0,Everyone,20-Mar-19
224531,8-Bit Farm,GAME,SIMULATION,4.271493435,221,"10,000+",$4.99 ,Everyone,22-Mar-18
224621,Pentamino - logical block puzzle,GAME,PUZZLE,4,7,"5,000+",0,Everyone,9-May-18
224622,Tile puzzle Sweet home,GAME,PUZZLE,4,2,500+,0,Everyone,1-Oct-18
224695,Bacterial Takeover - Idle Clicker,GAME,SIMULATION,4.476527214,33209,"1,000,000+",0,Teen,29-Mar-19
224705,Spot Spiney,GAME,EDUCATIONAL,5,1,10+,0,Everyone,30-Jan-18
224712,Word Search Game in English,GAME,WORD,4.291139126,237,"100,000+",0,Everyone,21-Sep-18
224713,Hindi Word Search Game (English included),GAME,WORD,4.516666889,60,"10,000+",0,Everyone,21-Sep-18
224772,Sudoku Random,GAME,PUZZLE,5,6,50+,0,Everyone,4-Jul-17
224773,LadyBug Run Maze,GAME,ARCADE,5,5,100+,0,Everyone,22-Dec-17
224774,Ant Run Maze,GAME,ARCADE,4.875,32,500+,0,Everyone,7-May-17
224842,Memory Game For Kids - Animals Matching Game,GAME,PUZZLE,4.142857075,7,"1,000+",0,Everyone,17-Mar-19
224844,Hair Cut Prank - Hair Clipper Prank,GAME,SIMULATION,3.857142925,28,"5,000+",0,Everyone,3-Feb-19
224889,Block Legend 2018,GAME,PUZZLE,5,5,500+,0,Everyone,4-May-18
224890,Endless Racer 2018,GAME,RACING,4,7,"1,000+",0,Everyone,26-Apr-18
224899,Ninja Pencil,GAME,ADVENTURE,5,5,100+,0,Everyone,18-Sep-18
224902,ABC Games For Kids,GAME,EDUCATIONAL,3,3,"1,000+",0,Everyone,6-Dec-16
224937,Capuchin - The Monkey Saga,GAME,ADVENTURE,3.766497374,197,"10,000+",0,Everyone,20-May-14
224947,Solar Defence Lite,GAME,ARCADE,3.607329845,191,"10,000+",0,Everyone,18-Dec-14
224948,MemPath Demo,GAME,PUZZLE,5,2,50+,0,Everyone,1-Dec-13
