App Name,Category,Sub Category,Rating,Reviews,Installs,Price,Content Rating,Last Updated
Smart Memory - A dizzy game,GAME,ARCADE,4.890909195,55.0,500+,0,Everyone,7-Jan-16
Spy Fox Operation Ozone,GAME,CASUAL,4.323529243,34.0,"1,000+",4.99 ,Everyone,17-Sep-15
Jigsaw Planet: Jigsaw puzzles for adults,GAME,PUZZLE,4.076922894,13.0,"5,000+",0,Everyone,22-Oct-18
Baby Panda Gets Organized,GAME,EDUCATIONAL,4.123478413,23413.0,"5,000,000+",0,Everyone,22-Mar-19
Gyro Archer,GAME,SPORTS,3.815789461,114.0,"5,000+",0,Everyone,6-Oct-14
Color and Shape Puzzle,GAME,PUZZLE,4.25,8.0,500+,1.99 ,Everyone,2-Oct-16
Simple Xylophone for kids,GAME,MUSIC,3.75,4.0,"1,000+",0,Everyone,5-Nov-17
High Hoops,GAME,ARCADE,4.081005573,358.0,"100,000+",0,Teen,28-Aug-18
Tricky Tube,GAME,ARCADE,4.070866108,254.0,"100,000+",0,Teen,23-Aug-18
Space Snake,GAME,ARCADE,4.081625938,2977.0,"1,000,000+",0,Everyone,28-Feb-18
Game Edukasi Anak: PAUD-TK-SD (Ful Audio),GAME,EDUCATIONAL,4.135135174,222.0,"10,000+",0,Everyone,1-Mar-19
Digit Recall,GAME,CASUAL,5,11.0,50+,0,Everyone,26-Mar-18
"Pics Quiz: 2 Pics 1 Word, Brain Training Game",GAME,WORD,4.019230843,260.0,"50,000+",0,Everyone,3-Oct-18
Wild Dinosaur City Attack,GAME,SIMULATION,4.477272511,88.0,"10,000+",0,Mature 17+,21-Jul-18
Flying Tiger Simulator,GAME,SIMULATION,4.10635519,771.0,"100,000+",0,Everyone,23-Feb-18
Zgadnij co to 2,GAME,TRIVIA,4.770918846,31168.0,"1,000,000+",0,Teen,11-Oct-18
Cz�?ko,GAME,CASUAL,4.513834,20746.0,"1,000,000+",0,Teen,29-Jan-19
First Words for Baby: Animals,GAME,EDUCATIONAL,4.570754528,1272.0,"100,000+",0,Everyone,7-Mar-19
Learning Animals for Toddlers - Educational Game,GAME,EDUCATIONAL,4.346755981,447.0,"100,000+",0,Everyone,14-Aug-18
Heart Star,GAME,PUZZLE,4.621012211,11974.0,"1,000,000+",0,Everyone 10+,21-Feb-17
Trials Frontier,GAME,RACING,4.290637493,1073949.0,"10,000,000+",0,Everyone 10+,15-Mar-19
Play and Win,GAME,TRIVIA,4.332786083,7918.0,"500,000+",0,Everyone,28-Mar-19
"?? ???? - ?????, ?? ?? ??, ?? ???, ?? ??, ????",GAME,ROLE_PLAYING,3.175989866,1591.0,"100,000+",0,Everyone,25-Feb-19
Alif Ba Ta Song - Arabic Kids,GAME,EDUCATIONAL,4.468254089,252.0,"50,000+",0,Everyone,24-Feb-18
S�tze lesen,GAME,EDUCATIONAL,4.333333492,3.0,100+,2.99 ,Everyone,22-Mar-18
Lesen lernen Teil 1 - Demo,GAME,EDUCATIONAL,4.199999809,5.0,"5,000+",0,Everyone,7-Mar-18
S�tze lesen - Demo,GAME,EDUCATIONAL,1,1.0,"1,000+",0,Everyone,15-Mar-18
Lesen lernen Teil 2,GAME,EDUCATIONAL,3.5,2.0,100+,2.99 ,Everyone,7-Mar-18
Explore Daniel's Neighborhood,GAME,EDUCATIONAL,4.386459827,1418.0,"50,000+",2.99 ,Everyone,18-Mar-19
Money Tree City - Millionaire Town Builder,GAME,SIMULATION,4.42274189,25732.0,"1,000,000+",0,Teen,8-May-18
Drag Racing 3D,GAME,RACING,4.423909664,13668.0,"100,000+",0.99 ,Everyone,6-Jul-17
Weapons Game,GAME,TRIVIA,3.972222328,108.0,"10,000+",0,Everyone,18-Jul-17
Timeline. Inventions,GAME,TRIVIA,5,5.0,100+,0,Everyone 10+,15-Jun-18
Fun-Tic-Tac-Toe,GAME,PUZZLE,4.142857075,7.0,500+,0,Everyone,21-Oct-13
Bullet Guider,GAME,CASUAL,2.75,8.0,100+,0,Everyone,25-Mar-14
Make one,GAME,PUZZLE,4.41605854,137.0,"10,000+",0.99 ,Everyone,31-Jan-19
Rhythm  Master,GAME,MUSIC,4.161693096,1843.0,"100,000+",0,Everyone,13-Mar-19
Bullseye! Geography Challenge,GAME,TRIVIA,4.089080334,348.0,"10,000+",0,Everyone,10-Oct-14
Animal Sounds,GAME,EDUCATIONAL,3.934060097,7522.0,"1,000,000+",0,Everyone,11-Sep-18
First Words for Kids and Toddlers,GAME,EDUCATIONAL,4.361111164,36.0,"10,000+",0,Everyone,23-Dec-18
Piano virtual,GAME,MUSIC,3.5,10.0,"1,000+",0,Everyone,16-Mar-18
?????? ???? ?????,GAME,TRIVIA,4.230769157,13.0,"1,000+",0,Everyone,31-Dec-18
Romance of Star,GAME,ROLE_PLAYING,4.25303936,2221.0,"100,000+",0,Teen,2-May-18
Chrono Tales,GAME,ROLE_PLAYING,3.972004414,3572.0,"100,000+",0,Teen,2-May-18
????,GAME,ROLE_PLAYING,4.026006699,3576.0,"500,000+",0,Teen,2-May-18
????,GAME,ROLE_PLAYING,4.280984879,2356.0,"100,000+",0,Teen,2-May-18
????,GAME,ROLE_PLAYING,4.150463104,432.0,"10,000+",0,Teen,2-May-18
Galaga Revenge,GAME,ARCADE,3.157181501,369.0,"50,000+",0,Everyone,11-Jan-19
Sky Force 2014,GAME,ARCADE,4.418581009,433978.0,"5,000,000+",0,Everyone,21-Nov-17
Quester,GAME,ADVENTURE,4.329467297,6553.0,"50,000+",0,Mature 17+,6-Jun-18
BANKERJI By Arab Bank,GAME,PUZZLE,4.880000114,50.0,100+,0,Everyone,3-Oct-18
Guardian Sugar,GAME,ARCADE,4.724564552,1779.0,"10,000+",0,Everyone,12-Aug-17
Cubor,GAME,PUZZLE,4.262135983,206.0,"10,000+",0,Everyone,19-Sep-18
2048 Puzzle,GAME,PUZZLE,4.888888836,9.0,100+,0,Everyone,7-Apr-15
Brawl Troopers,GAME,ACTION,4.574043751,23378.0,"1,000,000+",0,Everyone 10+,14-Aug-18
Race Kings,GAME,RACING,4.558337212,165323.0,"5,000,000+",0,Everyone,30-Oct-17
Midnight Castle: Hidden Object,GAME,CASUAL,4.301059723,15947.0,"500,000+",0,Everyone,15-Mar-19
FRAMED 2,GAME,PUZZLE,4.20152092,789.0,"10,000+",4.99 ,Teen,16-Nov-17
???????,GAME,BOARD,4.168715954,123207.0,"1,000,000+",0,Teen,5-Mar-19
??? ???????,GAME,PUZZLE,4.405274868,555480.0,"5,000,000+",0,Teen,15-Oct-18
Mobile tap archer - Gibbets,GAME,ARCADE,3.812725067,1666.0,"500,000+",0,Teen,14-Aug-18
Music Duello,GAME,MUSIC,4,9.0,100+,0,Everyone,22-Feb-19
Animals Slide Puzzles,GAME,PUZZLE,4.333333492,42.0,"10,000+",0,Everyone,28-May-15
Animals Memory Game,GAME,PUZZLE,4.306451797,62.0,"10,000+",0,Everyone,8-Jan-17
Play with Paintings,GAME,PUZZLE,4.306569576,137.0,"10,000+",0,Everyone,28-Mar-19
Play with animals,GAME,PUZZLE,3.896792173,717.0,"100,000+",0,Everyone,19-Mar-19
Animals Jigsaw Puzzle for Kids,GAME,PUZZLE,4.340000153,50.0,"10,000+",0,Everyone,6-Jul-18
Words in Word,GAME,WORD,4.406214237,45604.0,"1,000,000+",0,Everyone,28-Mar-19
Dino Robot - Dino Corps.,GAME,CASUAL,4.122340202,188.0,"10,000+",1.49 ,Everyone,31-Jan-17
Chinese Dark Chess King,GAME,BOARD,3.550373077,1072.0,"100,000+",0,Everyone,22-Feb-19
Face Dice in Bowl,GAME,CASINO,4.166666508,6.0,"1,000+",0,Everyone,24-Feb-18
Let's Foosball Lite - Table Football (Soccer),GAME,SPORTS,4.181818008,11.0,"1,000+",0,Everyone,4-Mar-18
Let's Foosball - Table Football (Soccer),GAME,SPORTS,3.555555582,9.0,"1,000+",1.99 ,Everyone,17-Feb-18
638 Words,GAME,WORD,4.768328667,341.0,"10,000+",0,Everyone,7-Nov-18
Division Math Game,GAME,PUZZLE,3.400000095,10.0,"1,000+",0,Everyone,2-Mar-17
????????????? -??????????????,GAME,SIMULATION,4.075791836,884.0,"50,000+",0,Everyone,12-Nov-14
??????????????????/?????????,GAME,SIMULATION,4.797996521,27549.0,"100,000+",0,Teen,9-Sep-15
?????? -???????????????????-,GAME,SIMULATION,3.301408529,355.0,"10,000+",0,Teen,7-May-14
?????????? ??? ????? - ??????????? ????,GAME,EDUCATIONAL,4.551470757,136.0,"10,000+",0,Everyone,5-Jan-19
Legend�of�Dynasty,GAME,ACTION,4.785608292,8074.0,"100,000+",0,Teen,27-Nov-18
Tricky Test Ar,GAME,PUZZLE,4.75,8.0,100+,0,Everyone,20-Dec-16
evolving Objects C&D: Survival Skills Adventure,GAME,ARCADE,4.25,4.0,500+,0,Everyone,1-Aug-18
FPV Freerider,GAME,SIMULATION,4.412436485,788.0,"10,000+",3.49 ,Everyone,23-Oct-18
Gyro Buster HD,GAME,ACTION,4.238095284,42.0,100+,1.99 ,Everyone,8-Feb-19
Kuis Berpacu Dalam Melodi,GAME,MUSIC,4.372093201,43.0,"5,000+",0,Everyone,15-Sep-18
Cari Kata,GAME,WORD,4.088889122,45.0,"10,000+",0,Everyone,4-Oct-18
Brain Teasers Game,GAME,WORD,4.333333492,9.0,"1,000+",0,Everyone,30-Nov-18
??? ?????,GAME,EDUCATIONAL,3.75,4.0,"1,000+",0,Everyone,4-Mar-19
Crossword Puzzle Unlimited,GAME,WORD,3.210526228,19.0,"5,000+",0,Everyone,31-Jan-16
Sopa de Letras - Espa�ol,GAME,WORD,3.851752043,1113.0,"100,000+",0,Everyone,27-Oct-18
Word Search,GAME,WORD,4.017810822,2695.0,"100,000+",0,Everyone,26-Oct-18
Millionaire Wheel,GAME,TRIVIA,3.636619806,355.0,"50,000+",0,Everyone,31-Mar-19
Matching Mania - Memory Game,GAME,PUZZLE,3.770666599,750.0,"50,000+",0,Everyone,21-May-17
Kids Spelling Learning Games : 500+ Words,GAME,EDUCATIONAL,4.611111164,18.0,"10,000+",0,Everyone,23-Jun-18
TETRIX - 3D Block Puzzle Action,GAME,PUZZLE,4.253731251,134.0,"10,000+",0,Everyone,12-Feb-19
EEEE - a simple Breakout,GAME,ARCADE,4.555555344,27.0,500+,0,Everyone,26-Dec-15
Jump Jump,GAME,ARCADE,4.615384579,13.0,500+,0,Everyone,28-Mar-16
??????? 2019!,GAME,RACING,4,4.0,100+,0,Everyone,18-Dec-18
Ti: Tramp Bike Lite,GAME,SIMULATION,3.024390221,41.0,"10,000+",0,Everyone,26-Feb-19
Ghost Riding 3D,GAME,RACING,4.131205559,282.0,"100,000+",0,Teen,19-Mar-19
Impossible Car Drive,GAME,SIMULATION,4.241379261,29.0,"5,000+",0,Everyone,3-Apr-19
Mega Ramp,GAME,RACING,4.273520947,1031.0,"50,000+",0,Everyone,1-Mar-19
Scratch Logo Quiz. Challenging brain puzzle,GAME,TRIVIA,3.321214199,152185.0,"10,000,000+",0,Teen,9-Oct-18
Emoji Quiz. Scratch and guess trivia games,GAME,TRIVIA,3.978260756,46.0,"5,000+",0,Everyone,31-May-18
Book of Rongo : Hell Gate,GAME,ROLE_PLAYING,3.926829338,41.0,"1,000+",0,Everyone 10+,6-Nov-18
Dune Warrior,GAME,CARD,4.149090767,550.0,"50,000+",0,Everyone 10+,6-Mar-19
"Idle Walkers - A Walk, Tap & Idle RPG",GAME,ROLE_PLAYING,3.569536448,151.0,"10,000+",0,Everyone,24-May-18
LetterSchool - Cursive Letters,GAME,EDUCATIONAL,4.124121666,427.0,"100,000+",0,Everyone,18-Jan-19
Faily Rider,GAME,ACTION,4.332575798,41810.0,"5,000,000+",0,Everyone 10+,16-Jan-19
Faily Brakes,GAME,ARCADE,4.279651165,127963.0,"10,000,000+",0,Everyone 10+,21-Mar-19
TENS!,GAME,PUZZLE,4.462828636,16397.0,"1,000,000+",0,Everyone,15-Mar-19
Tap the squares,GAME,ARCADE,4.428571224,21.0,100+,0,Everyone,1-Sep-17
Kelime Avc?s?,GAME,PUZZLE,5,7.0,50+,0,Everyone,25-Aug-18
Space War Big Bang,GAME,ACTION,5,9.0,50+,0,Everyone,30-Aug-18
Word Search Puzzle - Brain Games,GAME,WORD,4.41605854,137.0,"50,000+",0,Everyone,23-Mar-19
Kids Sorting Games - Learning For Kids,GAME,EDUCATIONAL,5,2.0,"5,000+",0,Everyone,19-Mar-19
Princess Baby Phone - Princess Games,GAME,CASUAL,4.269503593,141.0,"100,000+",0,Everyone,16-Mar-19
Kids Road Builder - Kids Construction Games,GAME,CASUAL,4.303030491,33.0,"10,000+",0,Everyone,8-Sep-18
Card Matching Game - Train Your Brain,GAME,PUZZLE,4.956521511,23.0,100+,0,Everyone,27-Mar-18
Demon King,GAME,ROLE_PLAYING,4.497076035,684.0,"10,000+",1.99 ,Everyone 10+,31-Mar-19
SwordMaster,GAME,ROLE_PLAYING,3.361702204,47.0,"1,000+",0,Teen,24-Jul-18
Hero Unleashed,GAME,ROLE_PLAYING,4.248243332,427.0,"5,000+",0.99 ,Everyone 10+,31-Aug-17
Minesweeper Original - Scan bomb - Find bomb,GAME,BOARD,5,4.0,"1,000+",0,Everyone,24-Jan-19
Line 98 Original - Color Lines - Lines 98 - Line98,GAME,BOARD,5,5.0,"1,000+",0,Everyone,30-Jan-19
Halloween Blast - Crush the Cubes,GAME,ARCADE,4.661691666,603.0,"50,000+",0,Everyone,1-Nov-18
Patchwork The Game,GAME,PUZZLE,4.677368641,1900.0,"10,000+",3.49 ,Everyone,1-Dec-17
Peppa Pig: Happy Mrs Chicken,GAME,CASUAL,3.315789461,19.0,"5,000+",1.99 ,Everyone,8-Aug-17
Peppa Pig: Golden Boots,GAME,ADVENTURE,3.744525433,137.0,"10,000+",2.99 ,Everyone,7-Aug-17
Su?er Toss The Turtle,GAME,ACTION,4.811202526,191115.0,"5,000,000+",0,Teen,23-Feb-18
???? ????????,GAME,WORD,4.400000095,15.0,"1,000+",0,Everyone,9-Oct-18
??????????????????????????????,GAME,SIMULATION,4.233409405,437.0,"10,000+",0,Everyone,14-Mar-16
Clay Hunt START,GAME,SPORTS,4.177350521,468.0,"100,000+",0,Everyone 10+,2-Mar-19
?? Multiplayer Math Game,GAME,PUZZLE,4.142857075,14.0,"1,000+",0,Everyone,28-Sep-18
AKA TO BLUE,GAME,ARCADE,4.861591816,289.0,"1,000+",8.49 ,Teen,6-Nov-17
Danmaku Unlimited 2 lite,GAME,ARCADE,4.160682201,1114.0,"50,000+",0,Everyone,17-Nov-14
Danmaku Unlimited 2,GAME,ARCADE,4.481343269,1072.0,"10,000+",4.99 ,Everyone,14-Mar-17
Educational Game for Children,GAME,EDUCATIONAL,4.41643858,730.0,"100,000+",0,Everyone,4-Mar-19
Jewel Pop: Treasure Island,GAME,PUZZLE,4.678505421,22722.0,"1,000,000+",0,Everyone,2-Apr-19
Find Difference Game 2017,GAME,PUZZLE,4.03058815,1275.0,"100,000+",0,Everyone,7-Nov-16
Ticking Time Bomb!,GAME,CASUAL,2.212121248,33.0,"10,000+",0,Everyone,19-Aug-11
Difference Find King,GAME,PUZZLE,4.361409187,105429.0,"10,000,000+",0,Everyone,22-Mar-19
Bacon May Die - Brawl Game,GAME,ACTION,4.725029945,7459.0,"500,000+",0,Teen,5-Jan-18
Ninja Shurican: Rage Game,GAME,ARCADE,3.986486435,740.0,"50,000+",0,Teen,22-Mar-17
Block!,GAME,PUZZLE,4.169317722,51743.0,"1,000,000+",0,Everyone,27-Mar-19
Chess Tournament,GAME,BOARD,4.049901962,1022.0,"100,000+",0,Everyone,11-Aug-17
Taxi Driver 2,GAME,RACING,3.962469816,22382.0,"1,000,000+",0,Everyone,3-Aug-17
G30 - A Memory Maze,GAME,PUZZLE,4.720588207,68.0,"1,000+",3.99 ,Everyone,25-Feb-19
Merge Dragons Collection,GAME,ARCADE,4.102272511,88.0,"50,000+",0,Everyone,22-Mar-19
OneMaze.io - Battle Royale multiplayer maze!,GAME,ACTION,3.839285612,56.0,"10,000+",0,Everyone 10+,10-Aug-18
Train Maze,GAME,EDUCATIONAL,3,2.0,100+,0,Everyone,15-Feb-17
???? ??????? 2 - ????? ? ?????,GAME,TRIVIA,4.801102638,13605.0,"100,000+",0,Everyone,19-Sep-18
Santa Claus to the rescue,GAME,ARCADE,5,30.0,100+,0,Everyone,26-Dec-17
Quicksort,GAME,ARCADE,3.333333254,6.0,500+,0,Everyone,26-May-18
Rocket Space Launch,GAME,ARCADE,3.323529482,34.0,"1,000+",0,Everyone,29-May-18
Shoot! DX - lights for FREE,GAME,ACTION,2.25,4.0,100+,0,Everyone,28-Mar-19
Magnate: Idle Clicker,GAME,SIMULATION,3.94942522,435.0,"10,000+",0,Everyone,15-Mar-19
Idle Mafia Inc. - Noire Mob Godfather Clicker Game,GAME,SIMULATION,4.405096531,2276.0,"100,000+",0,Everyone,3-May-18
Straight Checkers,GAME,BOARD,4.25,8.0,500+,0,Everyone,14-Jul-16
Pretty Pet Salon HD,GAME,PUZZLE,4.109048843,7382.0,"500,000+",0,Everyone,2-Sep-13
Quiz knowledge,GAME,TRIVIA,5,1.0,10+,0,Everyone,11-Mar-19
The scary doll,GAME,ADVENTURE,4.336269855,10783.0,"50,000+",0,Teen,7-Oct-18
Game french conjugation: learn french conjugation,GAME,EDUCATIONAL,4.126760483,142.0,"10,000+",0,Everyone,16-Feb-19
HeadBang!,GAME,WORD,4.44566679,14181.0,"1,000,000+",0,Everyone,11-Jan-19
Legend of the Skyfish,GAME,ADVENTURE,4.159204006,1206.0,"50,000+",3.99 ,Everyone,17-Jan-19
Real Moto,GAME,RACING,4.172306538,158224.0,"10,000,000+",0,Everyone,7-Mar-19
??????,GAME,PUZZLE,4.122121334,108941.0,"5,000,000+",0,Everyone,26-Mar-19
Reporter 2,GAME,ACTION,4.414289474,3821.0,"100,000+",0.99 ,Teen,8-Feb-18
Answers for I Know the Cartoon,GAME,TRIVIA,3,5.0,500+,0,Everyone,6-May-16
Bible quiz Kannada by Manna Ministry,GAME,TRIVIA,4.795918465,49.0,"1,000+",0,Everyone,29-Mar-19
???? ?????,GAME,PUZZLE,3.787878752,33.0,"5,000+",0,Everyone,29-Jan-19
Girl Group Pretty Girl,GAME,CASUAL,4.452802658,7511.0,"500,000+",0,Everyone,11-Oct-17
Transform Dino Robot - General Mobilization,GAME,CASUAL,4.172667027,4222.0,"1,000,000+",0,Everyone,17-Mar-19
Messy House : Hidden Object,GAME,WORD,3.172413826,29.0,"1,000+",0,Everyone,12-Apr-17
Extreme Car Driving,GAME,RACING,3.937335491,1899.0,"500,000+",0,Everyone,2-Apr-19
Bike Stunts - Desert,GAME,RACING,4.299487114,975.0,"500,000+",0,Everyone,3-Apr-19
Bonbon,GAME,PUZZLE,5,1.0,10+,0,Everyone,11-Jun-18
Four in a Row Pro,GAME,BOARD,4.526315689,38.0,"1,000+",1.99 ,Everyone,5-Jun-13
Four In A Line Free,GAME,BOARD,4.328052044,133613.0,"5,000,000+",0,Everyone,11-Jun-18
4 in a row,GAME,BOARD,4.281322002,47714.0,"5,000,000+",0,Everyone,21-Feb-19
Four In A Line,GAME,BOARD,4.606249809,160.0,"5,000+",1.99 ,Everyone,11-Jun-18
Spinny Gun,GAME,ARCADE,4.056153774,2600.0,"500,000+",0,Teen,6-Feb-19
Partymasters - Fun Idle Game,GAME,ARCADE,4.615708828,823209.0,"10,000,000+",0,Teen,19-Nov-18
Pineapple Pen,GAME,ARCADE,4.340314388,162964.0,"10,000,000+",0,Everyone,20-Aug-18
Learn Russian Vocabulary - Kids,GAME,EDUCATIONAL,4.379310131,29.0,"1,000+",0,Everyone,17-Jan-18
Monkey Preschool Animals,GAME,EDUCATIONAL,3.322580576,31.0,"1,000+",2.99 ,Everyone,9-Mar-18
Monkey Preschool Find It!,GAME,EDUCATIONAL,4,9.0,"1,000+",2.99 ,Everyone,1-Feb-18
"Word Town: Search, find & crush in crossword games",GAME,WORD,4.438228607,55001.0,"1,000,000+",0,Everyone,26-Mar-19
Beginners Chess,GAME,TRIVIA,3.555555582,18.0,"1,000+",0,Everyone,22-Jul-16
RESCUE: Heroes in Action,GAME,SIMULATION,4.037307262,1233.0,"10,000+",0.99 ,Everyone,23-Sep-15
Forest Home,GAME,PUZZLE,4.322655201,17356.0,"1,000,000+",0,Everyone,19-Jan-17
Spot the cat ??,GAME,PUZZLE,3,4.0,"1,000+",0,Everyone,2-Jun-18
Cu�nto sabes de Primaria,GAME,TRIVIA,4.391304493,115.0,"1,000+",0,Everyone,23-Aug-18
Faster Memory,GAME,PUZZLE,4.333333492,3.0,100+,0,Everyone,13-Feb-17
???????????,GAME,WORD,4.358870983,248.0,"10,000+",0,Everyone,7-Aug-18
100 ???? ?????,GAME,TRIVIA,4.568804264,2885.0,"100,000+",0,Everyone,30-Jun-18
Kid Beowulf,GAME,PUZZLE,4.421052456,19.0,"1,000+",0,Everyone,16-Aug-18
Crossword Challenges (English),GAME,WORD,4.108695507,46.0,"5,000+",0,Everyone,5-Aug-18
???????? ?????????? Offline,GAME,WORD,4.095238209,231.0,"50,000+",0,Everyone,5-Aug-18
Power / Lift VR,GAME,ACTION,3.809523821,21.0,"1,000+",0,Teen,12-Jan-17
Chess 2,GAME,BOARD,4.210309505,1455.0,"100,000+",0,Everyone,13-Feb-19
Modern War Robots:  Extreme Battle Zone,GAME,ACTION,3.846441984,267.0,"10,000+",0,Everyone,2-Mar-19
Unkilled Zombie Trigger: Headshot Shadow,GAME,ACTION,4.050505161,99.0,"10,000+",0,Teen,25-Jan-19
Flower Boy Athletic High,GAME,SIMULATION,4.619452,2591.0,"50,000+",0,Everyone,15-Mar-19
Mystic Messenger ????,GAME,SIMULATION,4.631514072,6467.0,"100,000+",0,Everyone,7-Mar-19
How to Get a Girl in 33 Days,GAME,SIMULATION,4.316824436,4119.0,"100,000+",0,Teen,6-Mar-19
Zodiac Pop,GAME,ADVENTURE,4.594164371,377.0,"50,000+",0,Everyone,14-Feb-19
Bubble Shooter Simple,GAME,CASUAL,4.620879173,182.0,"50,000+",0,Everyone,30-Mar-19
Merge Candy,GAME,CASUAL,3.736842155,133.0,"100,000+",0,Everyone,7-Feb-19
Paper Fighter,GAME,ARCADE,4.714285851,7.0,100+,0,Everyone,15-Mar-19
Darkland,GAME,ADVENTURE,4.373398304,2263.0,"100,000+",0.99 ,Everyone,9-Mar-19
Banny Sammy - Food Animal Puzzle,GAME,PUZZLE,4.096153736,1352.0,"100,000+",0,Everyone,1-Apr-19
Cars Logo Quiz,GAME,TRIVIA,4.143939495,132.0,"10,000+",0,Everyone,15-Jun-15
Quizoid: 2019 General Knowledge Quiz Offline,GAME,TRIVIA,4.155531883,20581.0,"1,000,000+",0,Everyone,2-Apr-19
Guess the Celebrity Quiz 2017,GAME,TRIVIA,3.770295143,2168.0,"100,000+",0,Everyone,30-Jul-17
Birdinggame,GAME,PUZZLE,3.958333254,96.0,"5,000+",0,Everyone,14-Aug-13
Lead Distance,GAME,SIMULATION,3.764705896,17.0,"1,000+",0,Everyone,9-Mar-18
Newton - Gravity Puzzle,GAME,PUZZLE,3.928759813,379.0,"50,000+",0,Everyone,3-Dec-17
??? ??,GAME,ADVENTURE,4.706327915,4093.0,"100,000+",0,Teen,22-Mar-19
PENNY ARCADE SLOTS - Free Slots,GAME,CASINO,4.507176876,3344.0,"100,000+",0,Teen,3-Apr-19
/ ESCAPE \\,GAME,ARCADE,4.325203419,246.0,"1,000+",0.99 ,Everyone 10+,6-Mar-15
ATOMIK: RunGunJumpGun,GAME,ACTION,4.623931408,117.0,"1,000+",2.99 ,Everyone 10+,9-Feb-18
Shuttle Run - Cross the Street,GAME,ARCADE,4.055696011,790.0,"100,000+",0,Everyone,20-Jan-19
???????3?-?????,GAME,CASUAL,4.715613365,13021.0,"1,000,000+",0,Teen,20-Sep-18
Conceptis SumSudoku,GAME,PUZZLE,4.763546944,203.0,"5,000+",0,Everyone,17-Dec-18
Logic Puzzles - Brain Fun,GAME,WORD,4.364155293,876.0,"10,000+",2.99 ,Everyone,27-Nov-17
Conceptis Pic-a-Pix,GAME,PUZZLE,4.125330925,1133.0,"100,000+",0,Everyone,24-Oct-18
Conceptis Kakuro,GAME,PUZZLE,4.719068527,687.0,"10,000+",0,Everyone,1-Mar-19
Conceptis Link-a-Pix,GAME,PUZZLE,4.349206448,882.0,"100,000+",0,Everyone,12-Nov-18
Conceptis MultiSudoku,GAME,PUZZLE,4.742574215,202.0,"10,000+",0,Everyone,13-Dec-18
Tropic Paradise Sim: Town Building City Game,GAME,CASUAL,4.591524601,15433.0,"500,000+",0,Everyone,19-Mar-19
4 Picture Quiz,GAME,WORD,4,4.0,500+,0,Everyone,27-Jun-18
Kids ABC Animal Game - Zebra,GAME,EDUCATIONAL,5,2.0,100+,0,Everyone,15-Feb-17
Belajar Menulis Huruf / Angka,GAME,EDUCATIONAL,4.135620117,5685.0,"1,000,000+",0,Everyone,2-Mar-19
Wykre?lanka,GAME,WORD,4.517730713,2538.0,"500,000+",0,Everyone,30-Mar-19
S?owo Krzy?,GAME,WORD,4.388566971,7942.0,"1,000,000+",0,Everyone,20-Feb-19
Armor Blitz,GAME,ROLE_PLAYING,4.179410458,2681.0,"100,000+",0,Teen,27-Feb-19
Squirrel & Snake - Arcade Game,GAME,ARCADE,4.5,8.0,50+,0,Everyone,31-Oct-15
Sparkle Drop! [Free Coin game],GAME,CASUAL,4.079648972,12191.0,"1,000,000+",0,Everyone,4-Feb-15
Free Horse Racing,GAME,SPORTS,4.269841194,126.0,"10,000+",0,Everyone,12-Aug-18
Choice Roulette,GAME,PUZZLE,4.087378502,309.0,"50,000+",0,Everyone,20-Sep-16
Space Zombie Alien,GAME,ARCADE,4.615384579,13.0,100+,0,Everyone 10+,10-Nov-14
My Town : Stores,GAME,EDUCATIONAL,4.013453007,446.0,"10,000+",2.99 ,Everyone,18-Apr-17
RPG Justice Chronicles,GAME,ROLE_PLAYING,4.344155788,616.0,"5,000+",3.99 ,Teen,17-Jan-17
Symbol Maze - mind a way,GAME,PUZZLE,4.595238209,42.0,"10,000+",0,Everyone,22-Sep-17
Roulette Pro VIP USA,GAME,CASINO,4.700745106,6710.0,"100,000+",0,Teen,2-Apr-19
Soccer Cup 2019,GAME,SPORTS,4.130754471,43945.0,"1,000,000+",0,Everyone,19-Mar-19
Wilma's Magic,GAME,ADVENTURE,4.199999809,45.0,"1,000+",0,Everyone,31-Jul-16
Exoclipse,GAME,ARCADE,4.698412895,63.0,"10,000+",0,Everyone 10+,25-Apr-17
Laundry Mania,GAME,ACTION,4.005128384,390.0,"10,000+",0,Everyone,28-Jun-16
VRECTOR,GAME,ARCADE,4.800000191,35.0,"10,000+",0,Everyone,12-Oct-17
Exoclipse Drones,GAME,ARCADE,4.666666508,21.0,"10,000+",0,Everyone,19-Aug-18
Sky Gamblers: Storm Raiders,GAME,ARCADE,4.342729092,14049.0,"100,000+",4.99 ,Teen,31-Mar-16
Viking Village (No Ads),GAME,ADVENTURE,4.586956501,46.0,100+,0.99 ,Everyone 10+,7-Jun-18
S�z Ov�usu,GAME,WORD,4.415023327,16175.0,"100,000+",0,Everyone,12-Feb-18
Ice Cream Paradise - Match 3 Puzzle Adventure,GAME,PUZZLE,4.574076653,21795.0,"1,000,000+",0,Everyone,23-Mar-19
Cool Ball,GAME,PUZZLE,4.777777672,144.0,"1,000+",0,Everyone,16-Nov-18
Phase 10 Dice�,GAME,CARD,3.944444418,216.0,"5,000+",1.99 ,Everyone,29-Dec-13
???????? ?????? - ??????????? ???? ??? ?????,GAME,EDUCATIONAL,4.3157897,19.0,"10,000+",0,Everyone,9-Aug-18
Merge Block Puzzle - Ringoo,GAME,PUZZLE,4.580645084,31.0,"5,000+",0,Everyone,25-Dec-18
